Stepgroup Label,Stepgroup Loop,Group,Bidder Group,auctionPrice,highBid,myProfit,newBids,numBidders,rPrice,secondBid
rprice,19,,S.4,0,49,0,a:7:{i:0;d:49;i:1;d:49;i:2;d:23;i:3;d:17;i:4;d:4;i:5;d:2;i:6;d:2;},7,65,49
rprice,20,,S.4,0,13,0,a:1:{i:0;d:13;},1,50,0
rprice,21,,S.4,30,36,30,a:7:{i:0;d:36;i:1;d:10;i:2;d:10;i:3;d:7;i:4;d:2;i:5;d:1;i:6;d:0;},7,30,10
rprice,22,,S.4,0,2,0,a:1:{i:0;d:2;},1,30,0
rprice,23,,S.4,0,10,0,a:4:{i:0;d:10;i:1;d:7;i:2;d:6;i:3;d:5;},4,25,7
rprice,24,,S.4,73,91,73,a:10:{i:0;d:91;i:1;d:73;i:2;d:59;i:3;d:22;i:4;d:8;i:5;d:7;i:6;d:1;i:7;d:0;i:8;d:0;i:9;d:0;},10,70,73
rprice,25,,S.4,6,31,6,a:4:{i:0;d:31;i:1;d:6;i:2;d:5;i:3;d:1;},4,1,6
rprice,26,,S.4,88,91,88,a:10:{i:0;d:91;i:1;d:88;i:2;d:83;i:3;d:49;i:4;d:4;i:5;d:0;i:6;d:0;i:7;d:0;i:8;d:0;i:9;d:0;},10,65,88
rprice,27,,S.4,66,78,66,a:7:{i:0;d:78;i:1;d:66;i:2;d:20;i:3;d:10;i:4;d:3;i:5;d:0;i:6;d:0;},7,1,66
rprice,28,,S.4,59,78,59,a:7:{i:0;d:78;i:1;d:59;i:2;d:33;i:3;d:25;i:4;d:7;i:5;d:1;i:6;d:1;},7,1,59
rprice,29,,S.4,7,10,7,a:4:{i:0;d:10;i:1;d:7;i:2;d:6;i:3;d:5;},4,1,7
rprice,30,,S.4,59,59,59,a:4:{i:0;d:59;i:1;d:59;i:2;d:18;i:3;d:8;},4,1,59
rprice,31,,S.4,1,49,1,a:1:{i:0;d:49;},1,1,0
rprice,32,,S.4,0,0,0,a:1:{i:0;d:0;},1,1,0
rprice,33,,S.4,50,51,50,a:10:{i:0;d:51;i:1;d:39;i:2;d:33;i:3;d:29;i:4;d:11;i:5;d:7;i:6;d:3;i:7;d:1;i:8;d:0;i:9;d:0;},10,50,39
rprice,34,,S.4,33,44,33,a:4:{i:0;d:44;i:1;d:33;i:2;d:1;i:3;d:1;},4,1,33
rprice,35,,S.4,1,75,1,a:1:{i:0;d:75;},1,1,0
rprice,36,,S.4,49,49,49,a:7:{i:0;d:49;i:1;d:49;i:2;d:23;i:3;d:17;i:4;d:4;i:5;d:2;i:6;d:2;},7,1,49
rprice,37,,S.4,70,78,70,a:10:{i:0;d:78;i:1;d:70;i:2;d:61;i:3;d:59;i:4;d:57;i:5;d:39;i:6;d:23;i:7;d:13;i:8;d:5;i:9;d:1;},10,59,70
rprice,38,,S.4,70,78,70,a:10:{i:0;d:78;i:1;d:70;i:2;d:61;i:3;d:59;i:4;d:57;i:5;d:39;i:6;d:23;i:7;d:13;i:8;d:5;i:9;d:1;},10,65,70
rprice,39,,S.4,1,2,1,a:1:{i:0;d:2;},1,1,0
rprice,40,,S.4,59,78,59,a:7:{i:0;d:78;i:1;d:59;i:2;d:33;i:3;d:25;i:4;d:7;i:5;d:1;i:6;d:1;},7,50,59
rprice,41,,S.4,88,94,88,a:7:{i:0;d:94;i:1;d:88;i:2;d:53;i:3;d:22;i:4;d:11;i:5;d:9;i:6;d:0;},7,50,88
rprice,42,,S.4,70,88,70,a:10:{i:0;d:88;i:1;d:64;i:2;d:61;i:3;d:33;i:4;d:26;i:5;d:10;i:6;d:8;i:7;d:2;i:8;d:0;i:9;d:0;},10,70,64
rprice,43,,S.4,1,5,1,a:1:{i:0;d:5;},1,1,0
rprice,44,,S.4,0,23,0,a:10:{i:0;d:23;i:1;d:14;i:2;d:4;i:3;d:2;i:4;d:2;i:5;d:1;i:6;d:1;i:7;d:0;i:8;d:0;i:9;d:0;},10,60,14
rprice,45,,S.4,1,91,1,a:1:{i:0;d:91;},1,1,0
rprice,46,,S.4,0,0,0,a:1:{i:0;d:0;},1,1,0
rprice,47,,S.4,70,88,70,a:4:{i:0;d:88;i:1;d:70;i:2;d:5;i:3;d:0;},4,1,70
rprice,48,,S.4,1,10,1,a:1:{i:0;d:10;},1,1,0
rprice,49,,S.4,57,91,57,a:10:{i:0;d:91;i:1;d:57;i:2;d:5;i:3;d:1;i:4;d:0;i:5;d:0;i:6;d:0;i:7;d:0;i:8;d:0;i:9;d:0;},10,50,57
rprice,50,,S.4,47,61,47,a:4:{i:0;d:61;i:1;d:47;i:2;d:27;i:3;d:22;},4,1,47
rprice,51,,S.4,1,6,1,a:1:{i:0;d:6;},1,1,0
rprice,52,,S.4,0,0,0,a:1:{i:0;d:0;},1,1,0
rprice,53,,S.4,5,78,5,a:4:{i:0;d:78;i:1;d:5;i:2;d:2;i:3;d:0;},4,1,5
rprice,54,,S.4,0,23,0,a:10:{i:0;d:23;i:1;d:14;i:2;d:4;i:3;d:2;i:4;d:2;i:5;d:1;i:6;d:1;i:7;d:0;i:8;d:0;i:9;d:0;},10,50,14
rprice,55,,S.4,1,2,1,a:1:{i:0;d:2;},1,1,0
rprice,56,,S.4,1,23,1,a:1:{i:0;d:23;},1,1,0
rprice,57,,S.4,88,94,88,a:10:{i:0;d:94;i:1;d:88;i:2;d:47;i:3;d:21;i:4;d:19;i:5;d:14;i:6;d:5;i:7;d:0;i:8;d:0;i:9;d:0;},10,1,88
rprice,58,,S.4,59,86,59,a:7:{i:0;d:86;i:1;d:59;i:2;d:33;i:3;d:31;i:4;d:14;i:5;d:0;i:6;d:0;},7,1,59
rprice,59,,S.4,91,97,91,a:10:{i:0;d:97;i:1;d:91;i:2;d:73;i:3;d:61;i:4;d:30;i:5;d:27;i:6;d:12;i:7;d:1;i:8;d:0;i:9;d:0;},10,1,91
rprice,60,,S.4,83,86,83,a:10:{i:0;d:86;i:1;d:83;i:2;d:66;i:3;d:57;i:4;d:41;i:5;d:30;i:6;d:1;i:7;d:0;i:8;d:0;i:9;d:0;},10,1,83
rprice,1,,S.40,70,97,70,a:10:{i:0;d:97;i:1;d:51;i:2;d:42;i:3;d:34;i:4;d:26;i:5;d:18;i:6;d:16;i:7;d:15;i:8;d:10;i:9;d:6;},10,70,51
rprice,2,,S.40,40,73,40,a:4:{i:0;d:73;i:1;d:4;i:2;d:0;i:3;d:0;},4,40,4
rprice,3,,S.40,10,13,10,a:1:{i:0;d:13;},1,10,0
rprice,4,,S.40,30,46,30,a:1:{i:0;d:46;},1,30,0
rprice,5,,S.40,40,47,40,a:4:{i:0;d:47;i:1;d:36;i:2;d:5;i:3;d:0;},4,40,36
rprice,6,,S.40,0,13,0,a:1:{i:0;d:13;},1,30,0
rprice,7,,S.40,94,100,94,a:10:{i:0;d:100;i:1;d:94;i:2;d:26;i:3;d:21;i:4;d:9;i:5;d:2;i:6;d:1;i:7;d:1;i:8;d:0;i:9;d:0;},10,70,94
rprice,8,,S.40,60,66,60,a:4:{i:0;d:66;i:1;d:49;i:2;d:31;i:3;d:1;},4,60,49
rprice,9,,S.40,80,86,80,a:10:{i:0;d:86;i:1;d:22;i:2;d:21;i:3;d:20;i:4;d:15;i:5;d:13;i:6;d:12;i:7;d:2;i:8;d:1;i:9;d:0;},10,80,22
rprice,10,,S.40,0,68,0,a:10:{i:0;d:68;i:1;d:66;i:2;d:16;i:3;d:9;i:4;d:6;i:5;d:4;i:6;d:2;i:7;d:1;i:8;d:0;i:9;d:0;},10,80,66
rprice,11,,S.40,0,41,0,a:7:{i:0;d:41;i:1;d:24;i:2;d:15;i:3;d:7;i:4;d:3;i:5;d:2;i:6;d:0;},7,70,24
rprice,12,,S.40,0,59,0,a:7:{i:0;d:59;i:1;d:57;i:2;d:27;i:3;d:24;i:4;d:1;i:5;d:0;i:6;d:0;},7,60,57
rprice,13,,S.40,0,68,0,a:10:{i:0;d:68;i:1;d:68;i:2;d:46;i:3;d:14;i:4;d:7;i:5;d:6;i:6;d:6;i:7;d:0;i:8;d:0;i:9;d:0;},10,75,68
rprice,14,,S.40,70,80,70,a:10:{i:0;d:80;i:1;d:70;i:2;d:64;i:3;d:53;i:4;d:34;i:5;d:24;i:6;d:9;i:7;d:9;i:8;d:0;i:9;d:0;},10,0,70
rprice,15,,S.40,57,86,57,a:10:{i:0;d:86;i:1;d:57;i:2;d:51;i:3;d:44;i:4;d:37;i:5;d:23;i:6;d:16;i:7;d:9;i:8;d:3;i:9;d:1;},10,50,57
rprice,16,,S.40,30,80,30,a:1:{i:0;d:80;},1,30,0
rprice,17,,S.40,0,18,0,a:7:{i:0;d:18;i:1;d:9;i:2;d:5;i:3;d:0;i:4;d:0;i:5;d:0;i:6;d:0;},7,65,9
rprice,18,,S.40,42,75,42,a:4:{i:0;d:75;i:1;d:42;i:2;d:27;i:3;d:5;},4,20,42
rprice,19,,S.40,0,0,0,a:1:{i:0;d:0;},1,0,0
rprice,20,,S.40,35,78,35,a:4:{i:0;d:78;i:1;d:5;i:2;d:2;i:3;d:0;},4,35,5
rprice,21,,S.40,30,59,30,a:4:{i:0;d:59;i:1;d:8;i:2;d:8;i:3;d:0;},4,30,8
rprice,22,,S.40,0,0,0,a:1:{i:0;d:0;},1,25,0
rprice,23,,S.40,10,21,10,a:1:{i:0;d:21;},1,10,0
rprice,24,,S.40,86,91,86,a:10:{i:0;d:91;i:1;d:86;i:2;d:66;i:3;d:61;i:4;d:53;i:5;d:46;i:6;d:7;i:7;d:1;i:8;d:1;i:9;d:0;},10,75,86
rprice,25,,S.40,0,0,0,a:1:{i:0;d:0;},1,0,0
rprice,26,,S.40,0,0,0,a:1:{i:0;d:0;},1,10,0
rprice,27,,S.40,0,51,0,a:10:{i:0;d:51;i:1;d:39;i:2;d:33;i:3;d:29;i:4;d:11;i:5;d:7;i:6;d:3;i:7;d:1;i:8;d:0;i:9;d:0;},10,65,39
rprice,28,,S.40,80,91,80,a:10:{i:0;d:91;i:1;d:80;i:2;d:53;i:3;d:21;i:4;d:13;i:5;d:5;i:6;d:4;i:7;d:0;i:8;d:0;i:9;d:0;},10,0,80
rprice,29,,S.40,9,49,9,a:4:{i:0;d:49;i:1;d:9;i:2;d:1;i:3;d:1;},4,0,9
rprice,30,,S.40,39,51,39,a:10:{i:0;d:51;i:1;d:39;i:2;d:33;i:3;d:29;i:4;d:11;i:5;d:7;i:6;d:3;i:7;d:1;i:8;d:0;i:9;d:0;},10,37,39
rprice,31,,S.40,24,41,24,a:4:{i:0;d:41;i:1;d:16;i:2;d:7;i:3;d:2;},4,24,16
rprice,32,,S.40,19,46,19,a:1:{i:0;d:46;},1,19,0
rprice,33,,S.40,24,97,24,a:4:{i:0;d:97;i:1;d:21;i:2;d:19;i:3;d:0;},4,24,21
rprice,34,,S.40,55,73,55,a:10:{i:0;d:73;i:1;d:41;i:2;d:33;i:3;d:29;i:4;d:25;i:5;d:22;i:6;d:20;i:7;d:11;i:8;d:2;i:9;d:1;},10,55,41
rprice,35,,S.40,0,2,0,a:1:{i:0;d:2;},1,14,0
rprice,36,,S.40,0,10,0,a:1:{i:0;d:10;},1,0,0
rprice,37,,S.40,14,80,14,a:1:{i:0;d:80;},1,14,0
rprice,38,,S.40,0,1,0,a:1:{i:0;d:1;},1,24,0
rprice,39,,S.40,55,83,55,a:4:{i:0;d:83;i:1;d:25;i:2;d:5;i:3;d:1;},4,55,25
rprice,40,,S.40,0,41,0,a:7:{i:0;d:41;i:1;d:25;i:2;d:9;i:3;d:8;i:4;d:1;i:5;d:1;i:6;d:0;},7,56,25
rprice,41,,S.40,66,68,66,a:10:{i:0;d:68;i:1;d:66;i:2;d:16;i:3;d:9;i:4;d:6;i:5;d:4;i:6;d:2;i:7;d:1;i:8;d:0;i:9;d:0;},10,65,66
rprice,42,,S.40,57,57,57,a:7:{i:0;d:57;i:1;d:57;i:2;d:49;i:3;d:24;i:4;d:4;i:5;d:1;i:6;d:0;},7,54,57
rprice,43,,S.40,88,94,88,a:10:{i:0;d:94;i:1;d:88;i:2;d:47;i:3;d:21;i:4;d:19;i:5;d:14;i:6;d:5;i:7;d:0;i:8;d:0;i:9;d:0;},10,64,88
rprice,44,,S.40,65,66,65,a:7:{i:0;d:66;i:1;d:10;i:2;d:9;i:3;d:7;i:4;d:1;i:5;d:0;i:6;d:0;},7,65,10
rprice,45,,S.40,66,83,66,a:10:{i:0;d:83;i:1;d:66;i:2;d:57;i:3;d:30;i:4;d:1;i:5;d:0;i:6;d:0;i:7;d:0;i:8;d:0;i:9;d:0;},10,56,66
rprice,46,,S.40,0,22,0,a:1:{i:0;d:22;},1,50,0
rprice,47,,S.40,49,49,49,a:7:{i:0;d:49;i:1;d:49;i:2;d:23;i:3;d:17;i:4;d:4;i:5;d:2;i:6;d:2;},7,45,49
rprice,48,,S.40,20,49,20,a:1:{i:0;d:49;},1,20,0
rprice,49,,S.40,0,0,0,a:1:{i:0;d:0;},1,15,0
rprice,50,,S.40,61,80,61,a:7:{i:0;d:80;i:1;d:61;i:2;d:29;i:3;d:21;i:4;d:20;i:5;d:2;i:6;d:1;},7,45,61
rprice,51,,S.40,57,61,57,a:4:{i:0;d:61;i:1;d:57;i:2;d:36;i:3;d:2;},4,20,57
rprice,52,,S.40,0,5,0,a:1:{i:0;d:5;},1,15,0
rprice,53,,S.40,0,51,0,a:10:{i:0;d:51;i:1;d:42;i:2;d:36;i:3;d:36;i:4;d:18;i:5;d:16;i:6;d:10;i:7;d:7;i:8;d:6;i:9;d:2;},10,70,42
rprice,54,,S.40,0,0,0,a:1:{i:0;d:0;},1,10,0
rprice,55,,S.40,57,97,57,a:4:{i:0;d:97;i:1;d:57;i:2;d:7;i:3;d:0;},4,0,57
rprice,56,,S.40,42,80,42,a:4:{i:0;d:80;i:1;d:42;i:2;d:12;i:3;d:4;},4,0,42
rprice,57,,S.40,44,47,44,a:4:{i:0;d:47;i:1;d:44;i:2;d:41;i:3;d:14;},4,10,44
rprice,58,,S.40,0,0,0,a:1:{i:0;d:0;},1,0,0
rprice,59,,S.40,0,9,0,a:1:{i:0;d:9;},1,50,0
rprice,60,,S.40,19,86,19,a:4:{i:0;d:86;i:1;d:19;i:2;d:5;i:3;d:0;},4,0,19
rprice,1,,S.5,0,23,0,a:4:{i:0;d:23;i:1;d:21;i:2;d:6;i:3;d:2;},4,29,21
rprice,2,,S.5,25,42,25,a:4:{i:0;d:42;i:1;d:22;i:2;d:11;i:3;d:7;},4,25,22
rprice,3,,S.5,57,86,57,a:10:{i:0;d:86;i:1;d:57;i:2;d:51;i:3;d:44;i:4;d:37;i:5;d:23;i:6;d:16;i:7;d:9;i:8;d:3;i:9;d:1;},10,50,57
rprice,4,,S.5,50,59,50,a:10:{i:0;d:59;i:1;d:44;i:2;d:37;i:3;d:11;i:4;d:9;i:5;d:9;i:6;d:8;i:7;d:8;i:8;d:0;i:9;d:0;},10,50,44
rprice,5,,S.5,0,2,0,a:1:{i:0;d:2;},1,4,0
rprice,6,,S.5,35,59,35,a:7:{i:0;d:59;i:1;d:27;i:2;d:24;i:3;d:21;i:4;d:6;i:5;d:1;i:6;d:0;},7,35,27
rprice,7,,S.5,83,91,83,a:10:{i:0;d:91;i:1;d:83;i:2;d:73;i:3;d:66;i:4;d:61;i:5;d:47;i:6;d:7;i:7;d:3;i:8;d:1;i:9;d:0;},10,50,83
rprice,8,,S.5,2,27,2,a:1:{i:0;d:27;},1,2,0
rprice,9,,S.5,55,80,55,a:10:{i:0;d:80;i:1;d:55;i:2;d:53;i:3;d:41;i:4;d:15;i:5;d:14;i:6;d:12;i:7;d:2;i:8;d:0;i:9;d:0;},10,50,55
rprice,10,,S.5,61,100,61,a:7:{i:0;d:100;i:1;d:61;i:2;d:20;i:3;d:5;i:4;d:2;i:5;d:1;i:6;d:0;},7,35,61
rprice,11,,S.5,25,47,25,a:4:{i:0;d:47;i:1;d:9;i:2;d:3;i:3;d:0;},4,25,9
rprice,12,,S.5,46,86,46,a:7:{i:0;d:86;i:1;d:46;i:2;d:41;i:3;d:19;i:4;d:12;i:5;d:3;i:6;d:3;},7,35,46
rprice,13,,S.5,0,0,0,a:1:{i:0;d:0;},1,2,0
rprice,14,,S.5,2,9,2,a:1:{i:0;d:9;},1,2,0
rprice,15,,S.5,0,2,0,a:1:{i:0;d:2;},1,2,0
rprice,16,,S.5,1,5,1,a:1:{i:0;d:5;},1,1,0
rprice,17,,S.5,75,80,75,a:10:{i:0;d:80;i:1;d:75;i:2;d:23;i:3;d:16;i:4;d:7;i:5;d:5;i:6;d:5;i:7;d:1;i:8;d:0;i:9;d:0;},10,50,75
rprice,18,,S.5,0,2,0,a:4:{i:0;d:2;i:1;d:2;i:2;d:0;i:3;d:0;},4,25,2
rprice,19,,S.5,57,61,57,a:7:{i:0;d:61;i:1;d:57;i:2;d:47;i:3;d:31;i:4;d:27;i:5;d:22;i:6;d:6;},7,35,57
rprice,20,,S.5,20,42,20,a:4:{i:0;d:42;i:1;d:18;i:2;d:2;i:3;d:0;},4,20,18
rprice,21,,S.5,0,0,0,a:1:{i:0;d:0;},1,1,0
rprice,22,,S.5,0,0,0,a:1:{i:0;d:0;},1,1,0
rprice,23,,S.5,94,94,94,a:10:{i:0;d:94;i:1;d:94;i:2;d:80;i:3;d:41;i:4;d:31;i:5;d:23;i:6;d:15;i:7;d:13;i:8;d:4;i:9;d:0;},10,50,94
rprice,24,,S.5,0,9,0,a:4:{i:0;d:9;i:1;d:9;i:2;d:1;i:3;d:0;},4,20,9
rprice,25,,S.5,88,91,88,a:10:{i:0;d:91;i:1;d:88;i:2;d:49;i:3;d:4;i:4;d:0;i:5;d:0;i:6;d:0;i:7;d:0;i:8;d:0;i:9;d:0;},10,50,88
rprice,26,,S.5,70,78,70,a:10:{i:0;d:78;i:1;d:70;i:2;d:61;i:3;d:59;i:4;d:57;i:5;d:39;i:6;d:23;i:7;d:13;i:8;d:5;i:9;d:1;},10,50,70
rprice,27,,S.5,1,59,1,a:1:{i:0;d:59;},1,1,0
rprice,28,,S.5,0,9,0,a:4:{i:0;d:9;i:1;d:9;i:2;d:1;i:3;d:0;},4,20,9
rprice,29,,S.5,1,2,1,a:1:{i:0;d:2;},1,1,0
rprice,30,,S.5,31,57,31,a:4:{i:0;d:57;i:1;d:31;i:2;d:26;i:3;d:3;},4,15,31
rprice,31,,S.5,17,18,17,a:4:{i:0;d:18;i:1;d:17;i:2;d:0;i:3;d:0;},4,15,17
rprice,32,,S.5,36,94,36,a:7:{i:0;d:94;i:1;d:36;i:2;d:19;i:3;d:17;i:4;d:11;i:5;d:0;i:6;d:0;},7,35,36
rprice,33,,S.5,17,18,17,a:4:{i:0;d:18;i:1;d:17;i:2;d:0;i:3;d:0;},4,15,17
rprice,34,,S.5,1,2,1,a:1:{i:0;d:2;},1,1,0
rprice,35,,S.5,2,80,2,a:1:{i:0;d:80;},1,2,0
rprice,36,,S.5,2,70,2,a:1:{i:0;d:70;},1,2,0
rprice,37,,S.5,5,9,5,a:1:{i:0;d:9;},1,5,0
rprice,38,,S.5,66,100,66,a:7:{i:0;d:100;i:1;d:66;i:2;d:47;i:3;d:12;i:4;d:0;i:5;d:0;i:6;d:0;},7,35,66
rprice,39,,S.5,0,5,0,a:1:{i:0;d:5;},1,5,0
rprice,40,,S.5,37,55,37,a:7:{i:0;d:55;i:1;d:37;i:2;d:14;i:3;d:3;i:4;d:1;i:5;d:0;i:6;d:0;},7,35,37
rprice,41,,S.5,5,26,5,a:1:{i:0;d:26;},1,5,0
rprice,42,,S.5,0,1,0,a:1:{i:0;d:1;},1,5,0
rprice,43,,S.5,5,49,5,a:1:{i:0;d:49;},1,5,0
rprice,44,,S.5,0,4,0,a:1:{i:0;d:4;},1,5,0
rprice,45,,S.5,73,100,73,a:10:{i:0;d:100;i:1;d:73;i:2;d:49;i:3;d:42;i:4;d:22;i:5;d:11;i:6;d:7;i:7;d:4;i:8;d:4;i:9;d:2;},10,50,73
rprice,46,,S.5,5,49,5,a:1:{i:0;d:49;},1,5,0
rprice,47,,S.5,83,91,83,a:10:{i:0;d:91;i:1;d:83;i:2;d:73;i:3;d:66;i:4;d:61;i:5;d:47;i:6;d:7;i:7;d:3;i:8;d:1;i:9;d:0;},10,50,83
rprice,48,,S.5,0,2,0,a:1:{i:0;d:2;},1,5,0
rprice,49,,S.5,0,0,0,a:1:{i:0;d:0;},1,5,0
rprice,50,,S.5,64,83,64,a:10:{i:0;d:83;i:1;d:64;i:2;d:55;i:3;d:51;i:4;d:37;i:5;d:16;i:6;d:3;i:7;d:1;i:8;d:0;i:9;d:0;},10,50,64
rprice,51,,S.5,21,23,21,a:4:{i:0;d:23;i:1;d:21;i:2;d:6;i:3;d:2;},4,15,21
rprice,52,,S.5,94,94,94,a:10:{i:0;d:94;i:1;d:94;i:2;d:80;i:3;d:41;i:4;d:31;i:5;d:23;i:6;d:15;i:7;d:13;i:8;d:4;i:9;d:0;},10,50,94
rprice,53,,S.5,0,0,0,a:1:{i:0;d:0;},1,5,0
rprice,54,,S.5,94,94,94,a:10:{i:0;d:94;i:1;d:94;i:2;d:80;i:3;d:41;i:4;d:31;i:5;d:23;i:6;d:15;i:7;d:13;i:8;d:4;i:9;d:0;},10,50,94
rprice,55,,S.5,94,94,94,a:10:{i:0;d:94;i:1;d:94;i:2;d:80;i:3;d:41;i:4;d:31;i:5;d:23;i:6;d:15;i:7;d:13;i:8;d:4;i:9;d:0;},10,50,94
rprice,56,,S.5,94,100,94,a:10:{i:0;d:100;i:1;d:94;i:2;d:86;i:3;d:66;i:4;d:47;i:5;d:46;i:6;d:42;i:7;d:2;i:8;d:2;i:9;d:1;},10,50,94
rprice,57,,S.5,83,86,83,a:10:{i:0;d:86;i:1;d:83;i:2;d:42;i:3;d:24;i:4;d:19;i:5;d:5;i:6;d:4;i:7;d:3;i:8;d:1;i:9;d:0;},10,50,83
rprice,58,,S.5,0,30,0,a:7:{i:0;d:30;i:1;d:22;i:2;d:17;i:3;d:9;i:4;d:5;i:5;d:0;i:6;d:0;},7,35,22
rprice,59,,S.5,55,100,55,a:10:{i:0;d:100;i:1;d:55;i:2;d:37;i:3;d:22;i:4;d:9;i:5;d:8;i:6;d:7;i:7;d:4;i:8;d:2;i:9;d:0;},10,50,55
rprice,60,,S.5,50,70,50,a:10:{i:0;d:70;i:1;d:49;i:2;d:27;i:3;d:25;i:4;d:6;i:5;d:5;i:6;d:3;i:7;d:2;i:8;d:0;i:9;d:0;},10,50,49
rprice,1,,S.6,73,91,73,a:10:{i:0;d:91;i:1;d:73;i:2;d:59;i:3;d:22;i:4;d:8;i:5;d:7;i:6;d:1;i:7;d:0;i:8;d:0;i:9;d:0;},10,5,73
rprice,2,,S.6,0,0,0,a:1:{i:0;d:0;},1,1,0
rprice,3,,S.6,0,73,0,a:1:{i:0;d:73;},1,0,0
rprice,4,,S.6,0,0,0,a:1:{i:0;d:0;},1,1,0
rprice,5,,S.6,19,27,19,a:4:{i:0;d:27;i:1;d:19;i:2;d:2;i:3;d:0;},4,3,19
rprice,6,,S.6,73,91,73,a:10:{i:0;d:91;i:1;d:73;i:2;d:59;i:3;d:22;i:4;d:8;i:5;d:7;i:6;d:1;i:7;d:0;i:8;d:0;i:9;d:0;},10,5,73
rprice,7,,S.6,1,8,1,a:1:{i:0;d:8;},1,1,0
rprice,8,,S.6,1,44,1,a:1:{i:0;d:44;},1,1,0
rprice,9,,S.6,44,68,44,a:4:{i:0;d:68;i:1;d:44;i:2;d:4;i:3;d:0;},4,4,44
rprice,10,,S.6,1,5,1,a:1:{i:0;d:5;},1,1,0
rprice,11,,S.6,30,94,30,a:4:{i:0;d:94;i:1;d:30;i:2;d:17;i:3;d:0;},4,5,30
rprice,12,,S.6,46,86,46,a:7:{i:0;d:86;i:1;d:46;i:2;d:41;i:3;d:19;i:4;d:12;i:5;d:3;i:6;d:3;},7,6,46
rprice,13,,S.6,0,2,0,a:1:{i:0;d:2;},1,2,0
rprice,14,,S.6,94,97,94,a:7:{i:0;d:97;i:1;d:94;i:2;d:83;i:3;d:57;i:4;d:37;i:5;d:37;i:6;d:26;},7,5,94
rprice,15,,S.6,0,0,0,a:1:{i:0;d:0;},1,1,0
rprice,16,,S.6,31,57,31,a:4:{i:0;d:57;i:1;d:31;i:2;d:26;i:3;d:3;},4,4,31
rprice,17,,S.6,73,100,73,a:10:{i:0;d:100;i:1;d:73;i:2;d:49;i:3;d:42;i:4;d:22;i:5;d:11;i:6;d:7;i:7;d:4;i:8;d:4;i:9;d:2;},10,9,73
rprice,18,,S.6,61,91,61,a:10:{i:0;d:91;i:1;d:61;i:2;d:42;i:3;d:25;i:4;d:24;i:5;d:9;i:6;d:7;i:7;d:6;i:8;d:0;i:9;d:0;},10,8,61
rprice,19,,S.6,70,78,70,a:10:{i:0;d:78;i:1;d:70;i:2;d:66;i:3;d:47;i:4;d:36;i:5;d:13;i:6;d:8;i:7;d:3;i:8;d:1;i:9;d:0;},10,11,70
rprice,20,,S.6,75,78,75,a:7:{i:0;d:78;i:1;d:75;i:2;d:66;i:3;d:47;i:4;d:8;i:5;d:3;i:6;d:1;},7,10,75
rprice,21,,S.6,8,12,8,a:7:{i:0;d:12;i:1;d:2;i:2;d:2;i:3;d:2;i:4;d:2;i:5;d:0;i:6;d:0;},7,8,2
rprice,22,,S.6,1,2,1,a:1:{i:0;d:2;},1,1,0
rprice,23,,S.6,1,8,1,a:1:{i:0;d:8;},1,1,0
rprice,24,,S.6,70,78,70,a:10:{i:0;d:78;i:1;d:70;i:2;d:66;i:3;d:36;i:4;d:13;i:5;d:8;i:6;d:3;i:7;d:1;i:8;d:1;i:9;d:0;},10,7,70
rprice,25,,S.6,0,2,0,a:4:{i:0;d:2;i:1;d:1;i:2;d:0;i:3;d:0;},4,2,1
rprice,26,,S.6,83,100,83,a:7:{i:0;d:100;i:1;d:83;i:2;d:49;i:3;d:7;i:4;d:4;i:5;d:2;i:6;d:0;},7,4,83
rprice,27,,S.6,1,2,1,a:4:{i:0;d:2;i:1;d:1;i:2;d:0;i:3;d:0;},4,1,1
rprice,28,,S.6,1,2,1,a:4:{i:0;d:2;i:1;d:1;i:2;d:0;i:3;d:0;},4,1,1
rprice,29,,S.6,44,100,44,a:4:{i:0;d:100;i:1;d:44;i:2;d:26;i:3;d:1;},4,1,44
rprice,30,,S.6,1,7,1,a:1:{i:0;d:7;},1,1,0
rprice,31,,S.6,55,86,55,a:10:{i:0;d:86;i:1;d:55;i:2;d:47;i:3;d:6;i:4;d:4;i:5;d:4;i:6;d:2;i:7;d:1;i:8;d:0;i:9;d:0;},10,7,55
rprice,32,,S.6,0,0,0,a:1:{i:0;d:0;},1,1,0
rprice,33,,S.6,55,100,55,a:10:{i:0;d:100;i:1;d:55;i:2;d:49;i:3;d:42;i:4;d:22;i:5;d:11;i:6;d:7;i:7;d:4;i:8;d:4;i:9;d:2;},10,4,55
rprice,34,,S.6,68,83,68,a:10:{i:0;d:83;i:1;d:68;i:2;d:55;i:3;d:17;i:4;d:10;i:5;d:8;i:6;d:1;i:7;d:1;i:8;d:0;i:9;d:0;},10,9,68
rprice,35,,S.6,1,9,1,a:1:{i:0;d:9;},1,1,0
rprice,36,,S.6,2,3,2,a:1:{i:0;d:3;},1,2,0
rprice,37,,S.6,83,91,83,a:10:{i:0;d:91;i:1;d:83;i:2;d:73;i:3;d:66;i:4;d:61;i:5;d:47;i:6;d:7;i:7;d:3;i:8;d:1;i:9;d:0;},10,9,83
rprice,38,,S.6,2,46,2,a:1:{i:0;d:46;},1,2,0
rprice,39,,S.6,9,9,9,a:4:{i:0;d:9;i:1;d:9;i:2;d:1;i:3;d:0;},4,4,9
